chunk_id,t_start,n_points,equation,loss,complexity,sim_ok,rmse_omega,rmse_omega_std,rmse_theta,rmse_theta_std,const,omega_coef,theta_coef,omega_theta_coef,omega2_coef,theta2_coef,omega3_coef,theta2_omega_coef,theta_omega2_coef,theta3_coef
1272,1272,300,6.254411873186949e-18,2.1879291945788453e-35,1,True,4.156760138448754e-16,1.7619596957922442e-16,3.263223192668629e-12,1.6459140272504914e-12,6.2544118731869486e-18,,,,,,,,,
1992,1992,300,6.25285677363535e-18,2.1879292082038447e-35,1,True,4.158680275523834e-16,1.761521419711471e-16,3.263223192668629e-12,1.6459140272504914e-12,6.25285677363535e-18,,,,,,,,,
1128,1128,300,6.2527575119618426e-18,2.187929225494993e-35,1,True,4.158802866298818e-16,1.7614934758988859e-16,3.263223192668629e-12,1.6459140272504914e-12,6.2527575119618426e-18,,,,,,,,,
192,192,300,-6.254669953538065e-18,2.187929239112286e-35,1,True,4.156441559612677e-16,1.7620325200129655e-16,3.263223192668629e-12,1.6459140272504914e-12,-6.254669953538065e-18,,,,,,,,,
120,120,300,6.254934651334082e-18,2.187929298625432e-35,1,True,4.156114836415005e-16,1.762107237843244e-16,3.263223192668629e-12,1.6459140272504914e-12,6.254934651334082e-18,,,,,,,,,
3720,3720,300,6.2550670002320906e-18,2.1879293336368737e-35,1,True,4.155951484055679e-16,1.7621446067530267e-16,3.263223192668629e-12,1.6459140272504914e-12,6.2550670002320906e-18,,,,,,,,,
2928,2928,300,-6.25535155036281e-18,2.187929420774342e-35,1,True,4.1556002973446916e-16,1.7622249724696752e-16,3.263223192668629e-12,1.6459140272504914e-12,-6.25535155036281e-18,,,,,,,,,
47,47,300,((x1 + (x1 + x1)) + x0) * (x1 - x1),5.662622733297145e-35,11,True,1.3570879511928637e-15,4.937467369405567e-16,3.268903525089951e-12,1.649066497392526e-12,0.0,,,,,,,,,
912,912,300,((0.9037706556423929 - 0.469497990941412) - x0) * (x1 * x1),6.098778000609879e-35,9,True,1.4079519828979144e-15,5.120969111917915e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,0.4342726647009809,,,,-1.0,
696,696,300,x1 * (((x1 + x1) * -0.3975434498151274) - (x0 * x1)),6.098778000766057e-35,11,True,1.4079519829211937e-15,5.120969112030697e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,-0.7950868996302548,,,,-1.0,
1848,1848,300,x1 * ((0.07017479234412316 * x1) + x1),6.098778156763014e-35,7,True,1.4079520061448482e-15,5.120969224534233e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,1.0701747923441232,,,,,
3144,3144,300,x1 * x1,6.09877815679339e-35,3,True,1.4079520061493957e-15,5.12096922455627e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,1.0,,,,,
408,408,300,x1 * x1,6.09877815679339e-35,3,True,1.4079520061493957e-15,5.12096922455627e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,1.0,,,,,
2136,2136,300,(x1 * 0.8081967481434543) * x1,6.098778156876413e-35,5,True,1.4079520061617041e-15,5.120969224615903e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,0.8081967481434543,,,,,
480,480,300,(x1 - x1) * (-1.8998778864834571 + x0),6.098778157226247e-35,7,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
2568,2568,300,(x0 - x0) * x1,6.098778157226247e-35,5,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
1200,1200,300,-0.14066156053065032 * ((x0 - x0) * -0.10446980248215605),6.098778157226247e-35,7,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
3504,3504,300,x1 * ((x1 - x1) * x0),6.098778157226247e-35,7,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
3000,3000,300,(-0.03289755767470224 * (x0 - x0)) * x0,6.098778157226247e-35,7,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
2784,2784,300,(x1 - x0) + (x0 - x1),6.098778157226247e-35,7,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
1416,1416,300,x1 - x1,6.098778157226247e-35,3,True,1.4079520062137985e-15,5.12096922486826e-16,3.269066616613048e-12,1.6490654850376249e-12,0.0,,,,,,,,,
2640,2640,300,(x1 * 0.7225011453280559) * x1,6.098778157538987e-35,5,True,1.4079520062603605e-15,5.120969225093825e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,0.7225011453280559,,,,,
552,552,300,(x1 * -0.8365136264595344) * x1,6.09877815758833e-35,5,True,1.4079520062676746e-15,5.120969225129259e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,-0.8365136264595344,,,,,
1920,1920,300,x1 * x1,6.098778157659104e-35,3,True,1.4079520062782008e-15,5.120969225180247e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,1.0,,,,,
624,624,300,x1 * x1,6.098778157659104e-35,3,True,1.4079520062782008e-15,5.120969225180247e-16,3.269066616613048e-12,1.6490654850376249e-12,,,,,1.0,,,,,
3726,3726,300,8.239936510889834e-18,6.789655370349533e-35,1,True,1.4236303748310934e-15,7.13595469947853e-16,3.2572320623917656e-12,1.6408461105880928e-12,8.239936510889834e-18,,,,,,,,,
3082,3082,300,(x0 * -6.617444900424221e-23) * x0,7.541261245986172e-35,5,True,1.5003596404514896e-15,7.520560544697574e-16,3.2572320623917656e-12,1.6408461105880928e-12,,,,,,-6.617444900424221e-23,,,,
276,276,300,1.1926223897340549e-17,1.4223481644949679e-34,1,True,2.06051764778176e-15,1.0328355486086928e-15,3.2397856587988977e-12,1.626997760146789e-12,1.1926223897340549e-17,,,,,,,,,
3087,3087,300,(x1 * 0.0007869525589650125) * ((x1 * x1) + -1.0606643386154135),2.151243483453882e-34,9,True,2.312207705464953e-15,1.12353403999093e-15,3.199806544134e-12,1.5933164565095745e-12,,-0.0008346925154763321,,,,,0.0007869525589650125,,,
45,45,300,-1.2065738164687213e-16,3.323288144052218e-34,1,True,1.621808462274335e-15,6.84636025327706e-16,1.0906186780338116e-12,4.103244026799977e-13,-1.2065738164687213e-16,,,,,,,,,
2278,2278,300,1.2159832937215322e-16,3.5825879663408623e-34,1,True,1.6835790683037992e-15,7.111093930832612e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159832937215322e-16,,,,,,,,,
622,622,300,-1.2159836245937775e-16,3.582587966349241e-34,1,True,1.683574977751301e-15,7.11110323722698e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159836245937775e-16,,,,,,,,,
3358,3358,300,-1.2159830290237364e-16,3.582587966349924e-34,1,True,1.6835823407526682e-15,7.111086485791593e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159830290237364e-16,,,,,,,,,
2350,2350,300,-1.2159836907682262e-16,3.582587966353544e-34,1,True,1.6835741596419706e-15,7.111105098518124e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159836907682262e-16,,,,,,,,,
2782,2782,300,-1.2159828966748384e-16,3.5825879663597102e-34,1,True,1.683583976979468e-15,7.111082763296178e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159828966748384e-16,,,,,,,,,
1558,1558,300,1.215983856204349e-16,3.5825879663681314e-34,1,True,1.683572114370125e-15,7.111109751764195e-16,1.1469982192102342e-12,4.107478857983896e-13,1.215983856204349e-16,,,,,,,,,
1414,1414,300,1.2159826319770424e-16,3.5825879663897915e-34,1,True,1.6835872494374188e-15,7.111075318354307e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159826319770424e-16,,,,,,,,,
2422,2422,300,1.2159825988898182e-16,3.582587966394534e-34,1,True,1.683587658495073e-15,7.111074387741012e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159825988898182e-16,,,,,,,,,
3862,3862,300,1.2159825658025934e-16,3.582587966399501e-34,1,True,1.683588067552815e-15,7.111073457129028e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159825658025934e-16,,,,,,,,,
982,982,300,1.2159824996281444e-16,3.5825879664100874e-34,1,True,1.6835888856685632e-15,7.111071595908118e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159824996281444e-16,,,,,,,,,
3286,3286,300,1.2159824003664712e-16,3.582587966427604e-34,1,True,1.6835901128429492e-15,7.111068804084154e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159824003664712e-16,,,,,,,,,
1774,1774,300,-1.215984319425492e-16,3.582587966438102e-34,1,True,1.6835663876217133e-15,7.111122780990863e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.215984319425492e-16,,,,,,,,,
1846,1846,300,1.2159823011047974e-16,3.582587966447098e-34,1,True,1.6835913400183437e-15,7.111066012269789e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159823011047974e-16,,,,,,,,,
1054,1054,300,-1.2159822349303484e-16,3.5825879664611876e-34,1,True,1.6835921581356178e-15,7.111064151065408e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159822349303484e-16,,,,,,,,,
3502,3502,300,-1.2159845510360635e-16,3.582587966489184e-34,1,True,1.6835635242546495e-15,7.11112929568035e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159845510360635e-16,,,,,,,,,
406,406,300,1.2159819702325524e-16,3.582587966526301e-34,1,True,1.6835954306087224e-15,7.11105670628878e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159819702325524e-16,,,,,,,,,
1486,1486,300,-1.2159819040581034e-16,3.582587966544769e-34,1,True,1.6835962487279084e-15,7.11105484510483e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159819040581034e-16,,,,,,,,,
1198,1198,300,-1.2159850142572066e-16,3.5825879666235284e-34,1,True,1.6835577975340637e-15,7.111142325210475e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159850142572066e-16,,,,,,,,,
3214,3214,300,-1.2159815731858584e-16,3.582587966650246e-34,1,True,1.6836003393296794e-15,7.111045539247671e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159815731858584e-16,,,,,,,,,
1126,1126,300,1.2159852789550026e-16,3.5825879667195636e-34,1,True,1.683554525130649e-15,7.111149770747251e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159852789550026e-16,,,,,,,,,
2566,2566,300,1.215981109964715e-16,3.5825879668346973e-34,1,True,1.6836060661881333e-15,7.111032511221443e-16,1.1469982192102342e-12,4.107478857983896e-13,1.215981109964715e-16,,,,,,,,,
2062,2062,300,-1.2159858248942066e-16,3.5825879669618922e-34,1,True,1.683547775817783e-15,7.111165127375526e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159858248942066e-16,,,,,,,,,
3718,3718,300,1.2159807790924703e-16,3.5825879669927236e-34,1,True,1.6836101568126258e-15,7.111023205612031e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159807790924703e-16,,,,,,,,,
262,262,300,1.2159861971254823e-16,3.5825879671612933e-34,1,True,1.6835431740284002e-15,7.111175597965133e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159861971254823e-16,,,,,,,,,
2494,2494,300,-1.2159862053972887e-16,3.5825879671660406e-34,1,True,1.6835430717666039e-15,7.111175830646554e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159862053972887e-16,,,,,,,,,
3070,3070,300,-1.2159863377461867e-16,3.582587967243836e-34,1,True,1.6835414355776916e-15,7.111179553555084e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159863377461867e-16,,,,,,,,,
478,478,300,-1.2159863708334112e-16,3.582587967263829e-34,1,True,1.6835410265307417e-15,7.111180484285097e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159863708334112e-16,,,,,,,,,
1342,1342,300,-1.2159800511735313e-16,3.582587967417451e-34,1,True,1.6836191562200029e-15,7.111002733635337e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159800511735313e-16,,,,,,,,,
1270,1270,300,1.2159866686184314e-16,3.5825879674536514e-34,1,True,1.683537345112324e-15,7.11118886089964e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159866686184314e-16,,,,,,,,,
550,550,300,1.2159798526501842e-16,3.582587967551678e-34,1,True,1.6836216106118346e-15,7.110997150455587e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159798526501842e-16,,,,,,,,,
1702,1702,300,1.2159792570801432e-16,3.582587968001652e-34,1,True,1.683628973807547e-15,7.110980401139885e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159792570801432e-16,,,,,,,,,
2134,2134,300,1.2159880582818608e-16,3.5825879685739718e-34,1,True,1.6835201652610798e-15,7.11122795287392e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159880582818608e-16,,,,,,,,,
1630,1630,300,-1.2159777681550406e-16,3.5825879694369515e-34,1,True,1.6836473819310802e-15,7.11093852931442e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159777681550406e-16,,,,,,,,,
838,838,300,1.215977338021122e-16,3.582587969934142e-34,1,True,1.6836526998692502e-15,7.110926433398792e-16,1.1469982192102342e-12,4.107478857983896e-13,1.215977338021122e-16,,,,,,,,,
694,694,300,1.2159756588444786e-16,3.5825879722292794e-34,1,True,1.6836734604346097e-15,7.110879214475867e-16,1.1469982192102342e-12,4.107478857983896e-13,1.2159756588444786e-16,,,,,,,,,
766,766,300,-1.2159737646008759e-16,3.582587975495265e-34,1,True,1.6836968802813454e-15,7.110825951001994e-16,1.1469982192102342e-12,4.107478857983896e-13,-1.2159737646008759e-16,,,,,,,,,
2495,2495,300,-6.727691863337534e-17,9.402111192585277e-34,1,True,2.8664919630802145e-15,1.3194485957293228e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727691863337534e-17,,,,,,,,,
335,335,300,-6.72769029169437e-17,9.402111192586053e-34,1,True,2.866494136010308e-15,1.3194487848148977e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.72769029169437e-17,,,,,,,,,
407,407,300,6.727690208976309e-17,9.402111192586224e-34,1,True,2.866494250375124e-15,1.3194487947668176e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727690208976309e-17,,,,,,,,,
3575,3575,300,6.727695502932229e-17,9.402111192602478e-34,1,True,2.866486931034937e-15,1.3194481578521886e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727695502932229e-17,,,,,,,,,
2999,2999,300,6.727686238509369e-17,9.402111192610817e-34,1,True,2.8664997398871392e-15,1.3194492724630437e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727686238509369e-17,,,,,,,,,
2351,2351,300,-6.727684584148142e-17,9.402111192630364e-34,1,True,2.866502027185516e-15,1.3194494715057257e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727684584148142e-17,,,,,,,,,
2783,2783,300,-6.727701127760395e-17,9.402111192681159e-34,1,True,2.866479154247533e-15,1.3194474811475173e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727701127760395e-17,,,,,,,,,
2927,2927,300,-6.727681275425692e-17,9.402111192685889e-34,1,True,2.866506601785384e-15,1.3194498695956646e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727681275425692e-17,,,,,,,,,
119,119,300,6.727701789504885e-17,9.40211119269458e-34,1,True,2.866478239332209e-15,1.3194474015363769e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727701789504885e-17,,,,,,,,,
3431,3431,300,6.727702120377131e-17,9.40211119270162e-34,1,True,2.866477781874485e-15,1.3194473617308662e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727702120377131e-17,,,,,,,,,
2063,2063,300,-6.727677304958753e-17,9.402111192781422e-34,1,True,2.8665120913106704e-15,1.3194503473116602e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727677304958753e-17,,,,,,,,,
1631,1631,300,-6.727705759971825e-17,9.402111192793477e-34,1,True,2.86647274984332e-15,1.3194469238745652e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727705759971825e-17,,,,,,,,,
3287,3287,300,6.72770609084407e-17,9.402111192803145e-34,1,True,2.866472292386102e-15,1.319446884069797e-15,1.3487750720882538e-12,1.324003450379126e-12,6.72770609084407e-17,,,,,,,,,
263,263,300,6.727673003619568e-17,9.402111192920502e-34,1,True,2.866518038303065e-15,1.3194508648472397e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727673003619568e-17,,,,,,,,,
1487,1487,300,-6.727710392183255e-17,9.402111192948702e-34,1,True,2.866466345447004e-15,1.3194463666135521e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727710392183255e-17,,,,,,,,,
3503,3503,300,-6.727670025769363e-17,9.402111193038456e-34,1,True,2.866522155455778e-15,1.3194512231471657e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727670025769363e-17,,,,,,,,,
911,911,300,-6.72771403177795e-17,9.40211119310078e-34,1,True,2.8664613134271192e-15,1.3194459287740332e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.72771403177795e-17,,,,,,,,,
2567,2567,300,6.727668205972015e-17,9.402111193119284e-34,1,True,2.8665246714950987e-15,1.3194514421106408e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727668205972015e-17,,,,,,,,,
1847,1847,300,6.727714858958563e-17,9.402111193139044e-34,1,True,2.8664601697868518e-15,1.3194458292660714e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727714858958563e-17,,,,,,,,,
1127,1127,300,6.727666055302421e-17,9.402111193223322e-34,1,True,2.8665276449977124e-15,1.319451700888035e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727666055302421e-17,,,,,,,,,
3935,3935,300,-6.727721310967341e-17,9.4021111934844e-34,1,True,2.866451249401974e-15,1.3194450531171025e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727721310967341e-17,,,,,,,,,
191,191,300,-6.727659106985277e-17,9.40211119362271e-34,1,True,2.866537251710461e-15,1.3194525369557492e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727659106985277e-17,,,,,,,,,
2207,2207,300,-6.727658114368542e-17,9.402111193687644e-34,1,True,2.866538624099456e-15,1.319452656396188e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727658114368542e-17,,,,,,,,,
3791,3791,300,-6.727654309337724e-17,9.402111193954829e-34,1,True,2.8665438849274334e-15,1.3194531142563109e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.727654309337724e-17,,,,,,,,,
1271,1271,300,6.727731402570814e-17,9.402111194191539e-34,1,True,2.866437297036439e-15,1.3194438391870624e-15,1.3487750720882538e-12,1.324003450379126e-12,6.727731402570814e-17,,,,,,,,,
1199,1199,300,-6.808789643208968e-17,9.408688130497609e-34,1,True,2.7556487384211296e-15,1.3115371602707068e-15,1.3487750720882538e-12,1.324003450379126e-12,-6.808789643208968e-17,,,,,,,,,
1559,1559,300,4.4452289071905676e-17,1.461174586170048e-33,1,True,6.4698683939717575e-15,2.524436649283733e-15,1.5684251953951385e-12,1.5665000727918212e-12,4.4452289071905676e-17,,,,,,,,,
1068,1068,300,((x0 * x1) * -0.7308660957181785) - -4.6523895846917185e-12,1.990581391988809e-33,7,True,6.010723163685227e-07,5.883137390277992e-07,2.267240388245417e-09,2.2228772064771754e-09,4.6523895846917185e-12,,,-0.7308660957181785,,,,,,
44,44,300,-2.470448237222726e-16,2.12539819944322e-33,1,True,4.1970681089993786e-15,1.6578932607650525e-15,9.028147537727358e-13,5.456568186731829e-13,-2.470448237222726e-16,,,,,,,,,
981,981,300,2.4977271152687856e-16,2.180329363920888e-33,1,True,4.261018031360293e-15,1.7037950450429981e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977271152687856e-16,,,,,,,,,
3069,3069,300,-2.4977270490943366e-16,2.1803293639209668e-33,1,True,4.2610188971490695e-15,1.7037949425338164e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977270490943366e-16,,,,,,,,,
405,405,300,2.497727280704908e-16,2.180329363921078e-33,1,True,4.2610158668885534e-15,1.703795301316791e-15,8.183609960787229e-13,5.445582385468789e-13,2.497727280704908e-16,,,,,,,,,
333,333,300,-2.4977269663762753e-16,2.180329363921188e-33,1,True,4.261019979385191e-15,1.7037948143975609e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977269663762753e-16,,,,,,,,,
1845,1845,300,2.49772744614103e-16,2.180329363921815e-33,1,True,4.261013702417727e-15,1.7037955575917049e-15,8.183609960787229e-13,5.445582385468789e-13,2.49772744614103e-16,,,,,,,,,
1053,1053,300,-2.497727479228255e-16,2.180329363922028e-33,1,True,4.261013269523943e-15,1.7037956088468593e-15,8.183609960787229e-13,5.445582385468789e-13,-2.497727479228255e-16,,,,,,,,,
2853,2853,300,2.4977267843965406e-16,2.180329363922153e-33,1,True,4.261022360305661e-15,1.7037945324989005e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977267843965406e-16,,,,,,,,,
3717,3717,300,2.4977267761247345e-16,2.1803293639222138e-33,1,True,4.261022468529464e-15,1.7037945196853869e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977267761247345e-16,,,,,,,,,
1917,1917,300,-2.4977275784899286e-16,2.1803293639227977e-33,1,True,4.261011970841777e-15,1.7037957626125422e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977275784899286e-16,,,,,,,,,
3861,3861,300,2.4977276446643776e-16,2.18032936392342e-33,1,True,4.261011105054024e-15,1.703795865123225e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977276446643776e-16,,,,,,,,,
3141,3141,300,2.497726569329581e-16,2.1803293639241484e-33,1,True,4.261025174122206e-15,1.703794199347781e-15,8.183609960787229e-13,5.445582385468789e-13,2.497726569329581e-16,,,,,,,,,
189,189,300,-2.4977278431877247e-16,2.180329363925816e-33,1,True,4.2610085076911024e-15,1.703796172656357e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977278431877247e-16,,,,,,,,,
2781,2781,300,-2.497726387349846e-16,2.180329363926561e-33,1,True,4.26102755504482e-15,1.7037939174522e-15,8.183609960787229e-13,5.445582385468789e-13,-2.497726387349846e-16,,,,,,,,,
1269,1269,300,2.497727942449398e-16,2.180329363927308e-33,1,True,4.261007209010466e-15,1.703796326423597e-15,8.183609960787229e-13,5.445582385468789e-13,2.497727942449398e-16,,,,,,,,,
3789,3789,300,-2.4977280251674594e-16,2.180329363928704e-33,1,True,4.261006126776356e-15,1.7037964545632393e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977280251674594e-16,,,,,,,,,
117,117,300,2.4977262550009486e-16,2.180329363928731e-33,1,True,4.261029286625524e-15,1.7037937124380797e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977262550009486e-16,,,,,,,,,
2133,2133,300,2.49772612265205e-16,2.1803293639312504e-33,1,True,4.261031018207092e-15,1.7037935074248006e-15,8.183609960787229e-13,5.445582385468789e-13,2.49772612265205e-16,,,,,,,,,
1197,1197,300,-2.4977282402344187e-16,2.1803293639329688e-33,1,True,4.261003312969534e-15,1.7037967877277469e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977282402344187e-16,,,,,,,,,
2277,2277,300,2.497726023390377e-16,2.1803293639333698e-33,1,True,4.261032316893139e-15,1.7037933536652225e-15,8.183609960787229e-13,5.445582385468789e-13,2.497726023390377e-16,,,,,,,,,
477,477,300,-2.4977283725833167e-16,2.180329363936055e-33,1,True,4.261001581396463e-15,1.7037969927530237e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977283725833167e-16,,,,,,,,,
3213,3213,300,-2.4977287696300107e-16,2.180329363947412e-33,1,True,4.26099638668111e-15,1.7037976078333515e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977287696300107e-16,,,,,,,,,
765,765,300,-2.4977250638608665e-16,2.1803293639640218e-33,1,True,4.261044870875867e-15,1.7037918673449157e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977250638608665e-16,,,,,,,,,
3933,3933,300,-2.4977246668141724e-16,2.1803293639820922e-33,1,True,4.261050065635377e-15,1.703791252327268e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977246668141724e-16,,,,,,,,,
1773,1773,300,-2.4977240712441314e-16,2.180329364015107e-33,1,True,4.261057857783413e-15,1.7037903298134294e-15,8.183609960787229e-13,5.445582385468789e-13,-2.4977240712441314e-16,,,,,,,,,
2565,2565,300,2.4977302916423383e-16,2.1803293640201562e-33,1,True,4.260976473648357e-15,1.7037999657034837e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977302916423383e-16,,,,,,,,,
2997,2997,300,2.4977304818938787e-16,2.180329364032509e-33,1,True,4.2609739845240246e-15,1.7038002604441566e-15,8.183609960787229e-13,5.445582385468789e-13,2.4977304818938787e-16,,,,,,,,,
3429,3429,300,2.497731284259073e-16,2.1803293640925608e-33,1,True,4.260963486925191e-15,1.7038015034980105e-15,8.183609960787229e-13,5.445582385468789e-13,2.497731284259073e-16,,,,,,,,,
837,837,300,2.497722392067488e-16,2.180329364146391e-33,1,True,4.261079827369204e-15,1.7037877289182765e-15,8.183609960787229e-13,5.445582385468789e-13,2.497722392067488e-16,,,,,,,,,
2493,2493,300,-2.493122895630417e-16,2.1805413546618778e-33,1,True,4.32156931870858e-15,1.6971162411045452e-15,8.184991766041699e-13,5.445533268475823e-13,-2.493122895630417e-16,,,,,,,,,
3143,3143,300,2.6020852139652106e-17,2.642273694057056e-33,1,True,9.577295208465544e-15,3.976946085213913e-15,1.996264473446573e-12,1.9533820536817323e-12,2.6020852139652106e-17,,,,,,,,,
3440,3440,300,5.2909066017292616e-17,2.799369266822229e-33,1,True,9.141205564704681e-15,4.582034070191367e-15,2.044314637993684e-12,8.468249265448783e-13,5.2909066017292616e-17,,,,,,,,,
260,260,300,x1 * -0.002517131209286107,3.452526244521409e-33,3,True,8.139957685662078e-15,3.3132300303716048e-15,1.0571551516119958e-12,6.572376488650725e-13,,-0.002517131209286107,,,,,,,,
1427,1427,300,(x1 + -0.003503091713600908) * x1,3.7891303390675276e-33,5,True,7.437994858177262e-15,3.2751173163950484e-15,2.124395559655011e-12,9.172055686305913e-13,,-0.0035030917136009082,,,1.0,,,,,
193,193,300,7.134050294954619e-17,5.130346979568725e-33,1,True,1.2396593692075484e-14,6.197229183892907e-15,4.41777967462878e-12,2.4750037048172624e-12,7.134050294954619e-17,,,,,,,,,
46,46,300,(x1 * x1) * -0.3682296864763421,5.335842199958382e-33,5,True,1.3851954536626347e-14,6.037183083243242e-15,2.181970500724055e-12,2.0959793963525323e-12,,,,,-0.3682296864763421,,,,,
3359,3359,300,(-0.9880326302292202 * x1) * (x1 * (x0 + x1)),5.4663941260288025e-33,9,True,1.4023197086373887e-14,6.15003228060701e-15,2.0836970718193217e-12,2.0310675284239343e-12,,,,,,,-0.9880326302292202,,-0.9880326302292202,
2135,2135,300,(((x1 + 0.7488257360146916) * x1) + x1) * (1.8678858728279935 * x1),5.466394169529528e-33,11,True,1.4023197182056248e-14,6.1500323278289844e-15,2.0836970718193217e-12,2.0310675284239343e-12,,,,,3.2666068863398605,,1.8678858728279935,,,
839,839,300,x1 * (x1 + x1),5.466394169684885e-33,5,True,1.4023197182397891e-14,6.1500323279975956e-15,2.0836970718193217e-12,2.0310675284239343e-12,,,,,2.0,,,,,
1775,1775,300,(x1 * -1.052119524081922) * x1,5.46639416980115e-33,5,True,1.4023197182653586e-14,6.150032328123787e-15,2.0836970718193217e-12,2.0310675284239343e-12,,,,,-1.052119524081922,,,,,
1703,1703,300,x1 * x1,5.466394169807542e-33,3,True,1.4023197182667704e-14,6.150032328130754e-15,2.0836970718193217e-12,2.0310675284239343e-12,,,,,1.0,,,,,
